ts,agent_id,throttle,steer,brake,cvip,cvip_x,cvip_y,cvip_z,x,y,z,v,duration_game,duration_system,route_length,score_composed,score_penalty,score_route,status,scenario
542558,0,0.8999999761581421,-0.003379083238542,0.0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542559,0,0.8999999761581421,-0.0109029514715075,0.0,5.595579574090421,195.56744384765625,-90.83265686035156,0.0999999940395355,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542560,0,0.8999999761581421,-0.009866720996797,0.0,5.592365059106882,195.56744384765625,-90.83265686035156,0.095406986773014,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542561,0,0.8999999761581421,-0.0112548982724547,0.0,5.589577830706274,195.56744384765625,-90.83265686035156,0.0846913158893585,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542562,0,0.8999999761581421,0.0007661249837838,0.0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794,192.36241149902344,-86.26268005371094,0.3129808604717254,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542563,0,0.8999999761581421,0.0034556780010461,0.0,5.58490284657624,195.56744384765625,-90.83265686035156,0.0561372376978397,192.36241149902344,-86.26268005371094,0.2411222010850906,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542564,0,0.8999999761581421,0.0098726488649845,0.0,5.583078219951395,195.56744384765625,-90.83265686035156,0.0455054827034473,192.36241149902344,-86.26268005371094,0.1631576865911483,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542565,0,0.8999999761581421,0.0119222216308116,0.0,5.582027767701456,195.56744384765625,-90.83265686035156,0.0369297005236148,192.36241149902344,-86.26268005371094,0.0829039365053176,0.0,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542566,0,0.8999999761581421,0.0308934953063726,0.0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668,192.36241149902344,-86.26268005371094,0.0265148542821407,3.5818307229719364e-08,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542567,0,0.8999999761581421,0.0451684892177581,0.0,5.581937002716514,195.56744384765625,-90.83265686035156,0.0244444273412227,192.36241149902344,-86.26268005371094,-0.0087268445640802,8.511017988151268e-08,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542568,0,0.8999999761581421,0.0467627197504043,0.0,5.582054312131681,195.56744384765625,-90.83265686035156,0.0199569705873727,192.36241149902344,-86.26268005371094,-0.0291345212608575,4.0786184596093545e-08,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542569,0,0.8999999761581421,0.0646069347858429,0.0,5.582115992201545,195.56744384765625,-90.83265686035156,0.0163441468030214,192.36241149902344,-86.26268005371094,-0.0393207557499408,8.367536970437121e-08,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542570,0,0.8999999761581421,0.0523548573255538,0.0,5.582104629980321,195.56744384765625,-90.83265686035156,0.0134368510916829,192.36241149902344,-86.26268005371094,-0.0410767346620559,0.0002845941868011,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542571,0,0.8999999761581421,0.0523518361151218,0.0,5.582061392693935,195.56744384765625,-90.83265686035156,0.0110982889309525,192.3624420166016,-86.26265716552734,-0.0386555455625057,0.0010845468998204,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542572,0,0.8999999761581421,0.0555275939404964,0.0,5.58203731373542,195.56744384765625,-90.83265686035156,0.0092179486528038,192.36241149902344,-86.26264190673828,-0.0340433493256568,0.0004529260419411,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542573,0,0.8999999761581421,0.0504834465682506,0.0,5.581991710519008,195.56744384765625,-90.83265686035156,0.0077067180536687,192.36241149902344,-86.26263427734375,-0.0282472986727952,0.0001205757365248,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542574,0,0.8999999761581421,0.0489046424627304,0.0,5.581948395724954,195.56744384765625,-90.83265686035156,0.0064926147460937,192.36241149902344,-86.26263427734375,-0.0219525527209043,4.821812937991984e-05,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542575,0,0.8999999761581421,0.051255464553833,0.0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322,192.36241149902344,-86.26263427734375,-0.0156122203916311,0.0001246977481959,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542576,0,0.8999999761581421,0.0543903037905693,0.0,5.581894103889407,195.56744384765625,-90.83265686035156,0.0047348402440547,192.36241149902344,-86.26263427734375,-0.009513740427792,0.0001554483474142,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542577,0,0.8999999761581421,0.0447470061480999,0.0,5.581857788633585,195.56744384765625,-90.83265686035156,0.0041067120619118,192.3624420166016,-86.26264190673828,-0.0038279723376035,0.0001615530497573,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542578,0,0.8999999761581421,0.0408841669559478,0.0,5.581852601613148,195.56744384765625,-90.83265686035156,0.0036028670147061,192.3624420166016,-86.26264190673828,0.0013550185831263,0.0001546892745057,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542579,0,0.8999999761581421,0.0481924898922443,0.0,5.581852851883691,195.56744384765625,-90.83265686035156,0.0031988143455237,192.3624420166016,-86.26264190673828,0.0060000228695571,0.0001453174489369,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542580,0,0.8999999761581421,0.0403125397861003,0.0,5.581844342228537,195.56744384765625,-90.83265686035156,0.0028749082703143,192.3624420166016,-86.26265716552734,0.0101076886057853,0.0001326741857537,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542581,0,0.8999999761581421,0.0393911115825176,0.0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802,192.3624420166016,-86.26265716552734,0.013701400719583,0.000117649033306,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542582,0,0.8999999761581421,0.0398959144949913,0.0,5.581858257548936,195.56744384765625,-90.83265686035156,0.0024074553512036,192.3624420166016,-86.26265716552734,0.0168178547173738,0.0001052276245457,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542583,0,0.8999999761581421,0.0361808873713016,0.0,5.581851332449886,195.56744384765625,-90.83265686035156,0.0022409819066524,192.36245727539065,-86.26266479492188,0.0195005033165216,9.278398446993072e-05,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542584,0,0.8999999761581421,0.0456418953835964,0.0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782,192.36245727539065,-86.26266479492188,0.0217953491955995,8.201931366925156e-05,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
542585,0,0.8999999761581421,0.0459513776004314,0.0,5.581867010774956,195.56744384765625,-90.83265686035156,0.002001037588343,192.36245727539065,-86.26266479492188,0.0237477496266365,7.188676030395877e-05,20.500000305473804,60.151986837387085,131.56012567009267,100.0,1.0,100.0,Completed,clear-night
